"subj_idx","trial","desWorld","response","rt"
"97","X33",0,0,12.897
"98","X33",1,0,3.34
"99","X33",0,0,2.919
"100","X33",1,1,4.585
"2","X34",1,0,0.596
"3","X34",1,1,5.856
"4","X34",0,0,4.337
"6","X34",1,1,2.128
"7","X34",0,1,1.792
"8","X34",0,1,4.368
"9","X34",1,0,6.209
"11","X34",0,1,1.736
"12","X34",1,0,5.326
"14","X34",0,0,2.227
"15","X34",0,0,17.948
"16","X34",1,0,7.615
"17","X34",0,0,4.358
"18","X34",1,1,7.859
"19","X34",1,1,4.43
"20","X34",1,1,3.155
"21","X34",1,1,5.281
"22","X34",1,1,2.033
"23","X34",0,1,2.06
"24","X34",0,1,10.316
"25","X34",1,1,2.56
"26","X34",0,0,9.374
"27","X34",0,0,5.035
"28","X34",1,1,4.866
"29","X34",1,1,11.006
"30","X34",0,0,4.782
"31","X34",0,0,8.374
"32","X34",1,1,1.616
"33","X34",0,0,11.432
"34","X34",1,0,4.613
"36","X34",0,1,1.052
"37","X34",1,0,1.031
"38","X34",1,1,12.468
"39","X34",1,1,10.009
"40","X34",1,1,6.372
"41","X34",0,0,20.309
"42","X34",1,1,7.768
"43","X34",1,1,1.114
"44","X34",1,1,1.92
"46","X34",0,0,8.72
"47","X34",0,0,1.674
"48","X34",0,1,2.263
"49","X34",1,1,9.239
"50","X34",1,1,11.344
"51","X34",1,1,17.14
"53","X34",1,1,7.135
"54","X34",0,1,2.154
"55","X34",0,1,18.487
"56","X34",0,0,9.039
"57","X34",1,1,3.187
"58","X34",1,1,9.633
"59","X34",1,1,9.424
"60","X34",0,0,1.692
"61","X34",0,0,3.28
"62","X34",1,1,7.114
"63","X34",1,0,6.727
"64","X34",1,1,4.822
"65","X34",0,1,3.04
"66","X34",1,1,1.698
"67","X34",0,0,2.595
"68","X34",0,0,7.312
"69","X34",0,1,4.768
"70","X34",1,1,12.279
"71","X34",1,0,1.87
"72","X34",0,0,4.985
"73","X34",1,0,7.819
"74","X34",1,1,3.73
"75","X34",1,1,9.68
"76","X34",0,0,2.712
"78","X34",1,1,3.051
"79","X34",0,1,3.118
"80","X34",1,1,1.952
"81","X34",1,1,11.943
"82","X34",1,1,4.624
"83","X34",0,0,4.474
"84","X34",1,1,8.44
"85","X34",1,1,5.734
"86","X34",1,1,1.454
"89","X34",0,0,4.653
"90","X34",1,1,1.812
"91","X34",0,0,13.6
"92","X34",0,1,10.202
"93","X34",1,1,3.82
"94","X34",1,1,8.714
"95","X34",0,0,2.976
"96","X34",0,1,3.137
"97","X34",1,0,13.463
"98","X34",0,1,4.495
"100","X34",1,0,2.655
"2","X35",0,0,1.448
"3","X35",1,1,2.872
"4","X35",0,1,4.73
"6","X35",0,0,1.88
"7","X35",0,0,1.4
"8","X35",0,1,3.968
"9","X35",0,1,3.94
"11","X35",1,1,2.772
"12","X35",0,0,2.86
"13","X35",0,1,6.357
"14","X35",0,1,3.459
"15","X35",0,0,8.957
"16","X35",0,0,11.504
"17","X35",1,1,4.874
"18","X35",1,1,5.884
"19","X35",1,1,8.893
"20","X35",1,1,1.62
"21","X35",1,1,3.108
"22","X35",0,0,2.032
"23","X35",1,1,7.385
"25","X35",1,0,2.391
"26","X35",1,1,4.521
"27","X35",1,1,5.066
"28","X35",0,1,8.428
"29","X35",1,1,8.553
"31","X35",0,0,8.455
"32","X35",0,0,1.648
"33","X35",0,0,11.885
"34","X35",0,0,2.906
"36","X35",0,0,0.918
"38","X35",1,1,4.944
"39","X35",0,0,5.952
"40","X35",1,1,4
"41","X35",0,0,13.188
"42","X35",1,1,23.426
"43","X35",0,0,2.904
"44","X35",1,1,1.22
"45","X35",0,1,8.736
"46","X35",1,1,6.373
"47","X35",0,0,2.086
"48","X35",1,1,16.094
"49","X35",0,0,6.913
"50","X35",0,0,17.877
"51","X35",1,1,20.535
"53","X35",1,1,2.783
"54","X35",0,0,1.807
"55","X35",0,1,3.363
"56","X35",0,0,7.59
"57","X35",0,0,5.799
"58","X35",1,1,3.39
"59","X35",0,0,8.4
"60","X35",1,1,2.313
"61","X35",1,0,3.833
"62","X35",1,0,4.72
"63","X35",0,1,8.463
"64","X35",0,0,3.434
"65","X35",1,1,3.495
"66","X35",0,0,2.344
"67","X35",1,1,3.26
"68","X35",1,1,8.015
"69","X35",0,1,7.352
"70","X35",1,1,6.591
"71","X35",1,0,2.181
"72","X35",1,1,5.913
"73","X35",0,1,2.2
"74","X35",0,0,11.56
"75","X35",1,1,3.648
"76","X35",0,1,4.384
"78","X35",0,1,1.791
"79","X35",0,1,3.422
"80","X35",0,1,2.095
"81","X35",1,1,6.663
"82","X35",0,0,14.575
"83","X35",0,0,10.806
"84","X35",1,1,11.103
"85","X35",1,1,3.399
"86","X35",0,0,2.586
"88","X35",0,0,2.599
"89","X35",0,0,7.436
"90","X35",0,1,1.799
"91","X35",1,1,9.87
"92","X35",1,1,11.44
"93","X35",1,1,5.095
"94","X35",1,1,6.311
"95","X35",0,0,4.274
"96","X35",0,1,6.343
"97","X35",0,0,9.784
"98","X35",1,1,4.444
"99","X35",0,1,3.584
"100","X35",0,1,3.811
"2","X36",1,1,1.695
"3","X36",1,1,5.297
"4","X36",0,0,2.456
"6","X36",0,1,7.459
"7","X36",0,0,2.055
"8","X36",0,0,3.88
"9","X36",1,1,5.16
"11","X36",1,1,3.233
"12","X36",1,1,4.131
"13","X36",1,1,7.931
"14","X36",0,1,2.913
"15","X36",1,1,7.372
"16","X36",0,0,11.425
"17","X36",0,0,3.797
"18","X36",0,0,5.579
"19","X36",0,1,3.376
"20","X36",1,0,1.554
"21","X36",1,1,3.755
"22","X36",0,1,3.684
"23","X36",1,1,12.391
"24","X36",1,1,7.583
"25","X36",0,0,2.417
"26","X36",0,0,4.409
"27","X36",1,1,4.141
"28","X36",0,0,5.346
"29","X36",0,0,20.877
"30","X36",1,1,1.865
"31","X36",0,1,12.38
"32","X36",1,1,2.256
"33","X36",1,1,6.005
"34","X36",1,1,1.833
"36","X36",0,1,1.101
"37","X36",0,1,1.74
"38","X36",1,1,13.495
"39","X36",0,0,4.831
"40","X36",1,1,8.127
"41","X36",1,1,3.743
"42","X36",0,0,13.472
"43","X36",0,1,1.161
"44","X36",1,1,1.954
"45","X36",1,0,10.951
"46","X36",0,1,7.219
"47","X36",1,1,2.154
"48","X36",0,0,32.931
"49","X36",0,0,7.183
"50","X36",1,1,60.248
"51","X36",1,1,14.176
"53","X36",1,0,4.777
"54","X36",0,1,2.648
"55","X36",0,0,2.052
"56","X36",1,1,4.535
"57","X36",1,1,2.577
"58","X36",0,0,6.584
"59","X36",1,1,15.44
"60","X36",0,1,2.195
"61","X36",0,1,2.279
"62","X36",1,0,6.616
"63","X36",0,1,7.647
"64","X36",0,0,3.834
"65","X36",0,1,1.92
"66","X36",0,1,2.367
"67","X36",1,0,2.594
"68","X36",0,1,6.167
"69","X36",1,1,7.377
"70","X36",0,0,13.703
"71","X36",1,0,6.264
"72","X36",0,0,6.176
"73","X36",1,1,3.944
"74","X36",1,1,8.416
"75","X36",1,1,6.544
"76","X36",1,1,5.598
"78","X36",0,0,2.392
"79","X36",0,0,2.765
"80","X36",0,0,5.304
"81","X36",0,0,18.799
"82","X36",0,0,8.787
"83","X36",1,1,2.886
"84","X36",1,1,8.783
"85","X36",1,0,5.071
"86","X36",0,0,1.893
"88","X36",1,1,1.612
"89","X36",1,1,9.547
"92","X36",1,1,9.288
"93","X36",0,0,8.617
"94","X36",1,1,4.744
"95","X36",1,1,1.7
"96","X36",1,1,4.564
"97","X36",0,0,7.192
"98","X36",1,1,4.233
"99","X36",1,1,1.947
"100","X36",0,1,3.035
"2","X37",1,1,1.228
"3","X37",1,1,1.944
"4","X37",1,1,1.544
"6","X37",1,0,2.273
"7","X37",1,0,1.464
"8","X37",0,1,2.904
"9","X37",0,0,6.836
"11","X37",0,1,2.586
"12","X37",0,0,4.715
"13","X37",1,1,5.323
"14","X37",1,1,3.038
"15","X37",1,1,34.969
"16","X37",1,1,5.671
"17","X37",1,1,3.01
"18","X37",0,0,4.655
"19","X37",1,1,1.803
"20","X37",0,1,2.547
"21","X37",0,0,3.923
"22","X37",0,0,3.442
"23","X37",1,0,3.512
"24","X37",1,1,8.77
"25","X37",1,1,3.009
"26","X37",0,0,2.572
"27","X37",0,0,5.151
"28","X37",0,0,5.469
"29","X37",0,0,5.245
"30","X37",1,1,1.241
"31","X37",1,1,7.485
"32","X37",1,1,3.52
"33","X37",0,0,16.006
"34","X37",1,0,10.681
"36","X37",0,0,1.622
"37","X37",0,1,2.408
"38","X37",1,1,8.344
"39","X37",0,0,5.355
"40","X37",0,0,13.413
"41","X37",1,1,8.719
"42","X37",1,1,18.076
"43","X37",1,0,2.226
"44","X37",0,1,1.28
"45","X37",1,1,4.088
"46","X37",0,0,8.266
"47","X37",0,0,2.347
"48","X37",1,1,2.2
"49","X37",1,1,7.169
"50","X37",0,1,8.334
"51","X37",1,1,5.82
"53","X37",0,1,2.48
"54","X37",0,1,3.271
"55","X37",0,0,1.957
"56","X37",1,1,13.029
"57","X37",0,0,2.906
"58","X37",1,1,13.222
"59","X37",0,0,5.541
"60","X37",0,0,5.545
"61","X37",0,0,3.105
"62","X37",0,0,7.42
"63","X37",0,0,3.125
"64","X37",1,1,4.655
"65","X37",0,0,2.816
"66","X37",0,1,2.273
"67","X37",1,1,5.319
"68","X37",1,1,6.128
"69","X37",0,0,7.112
"70","X37",1,1,10.121
"71","X37",1,0,2.686
"72","X37",0,0,6.816
"73","X37",1,1,4.584
"74","X37",1,1,10.241
"75","X37",1,1,14.768
"76","X37",1,1,8.328
"78","X37",1,1,2.256
"79","X37",0,1,3.935
"80","X37",0,1,16.215
"81","X37",0,0,11.737
"82","X37",0,0,13.973
"83","X37",1,1,5.623
"84","X37",1,1,4.312
"85","X37",0,1,3.971
"86","X37",1,0,2.802
"88","X37",1,1,2.235
"89","X37",1,1,4.091
"90","X37",0,1,1.855
"91","X37",0,0,10.527
"92","X37",0,0,6.096
"93","X37",0,0,11.098
"94","X37",1,1,9.2
"95","X37",0,0,3.017
"96","X37",0,0,3.861
"97","X37",1,1,10.209
"98","X37",0,0,9.65
"99","X37",0,0,1.354
"100","X37",0,1,5.379
"2","X38",1,0,1.4
"3","X38",1,0,3.865
"4","X38",1,1,1.992
"6","X38",1,1,1.673
"7","X38",1,1,2.18
"8","X38",1,1,2.104
"9","X38",1,1,5.138
"11","X38",0,0,4.376
"12","X38",1,0,9.515
"14","X38",1,1,1.294
"15","X38",0,0,23.774
"16","X38",0,0,7.289
"17","X38",0,0,8.96
"18","X38",0,0,16.159
"19","X38",1,1,2.579
"20","X38",0,1,3.385
"21","X38",0,0,2.226
"22","X38",0,0,2.075
"23","X38",1,1,7.107
"24","X38",0,0,5.83
"25","X38",1,1,1.744
"26","X38",0,1,10.347
"27","X38",1,0,9.346
"28","X38",1,1,3.613
"29","X38",0,0,11.092
"31","X38",1,1,5.402
"32","X38",0,0,5.808
"33","X38",1,1,4.683
"34","X38",1,0,3.909
"36","X38",0,0,1.344
"37","X38",0,1,1.566
"38","X38",0,0,6.755
"39","X38",1,0,8.537
"40","X38",0,0,5.544
"42","X38",1,1,10.673
"43","X38",0,1,1.047
"44","X38",0,0,1.087
"45","X38",1,1,11.24
"46","X38",0,1,2.786
"47","X38",0,0,2.911
"48","X38",1,1,5.712
"49","X38",0,1,10.312
"50","X38",1,1,9.208
"51","X38",1,1,10.996
"53","X38",0,0,6.696
"54","X38",0,1,3.527
"55","X38",0,0,4.654
"56","X38",1,1,10.054
"57","X38",0,1,3.377
"58","X38",1,1,9.523
"59","X38",0,0,9.328
"60","X38",1,0,2.823
"61","X38",1,0,4.737
"62","X38",0,0,10.248
"63","X38",1,1,5.056
"64","X38",0,1,4.469
"65","X38",1,1,2.379
"66","X38",1,0,2.937
"67","X38",1,1,2.527
"68","X38",1,1,8.463
"69","X38",0,0,5.264
"70","X38",1,1,7.735
"71","X38",0,0,4.179
"72","X38",1,1,3.348
"73","X38",0,0,5.792
"74","X38",1,1,18.625
"75","X38",1,1,3.264
"76","X38",0,0,3.982
"78","X38",0,0,2.256
"79","X38",0,1,3.624
"80","X38",0,0,7.007
"81","X38",0,0,6.287
"82","X38",1,0,16.286
"83","X38",1,0,2.385
"84","X38",0,1,7.704
"85","X38",0,0,3.839
"86","X38",1,1,2.448
"88","X38",0,1,3.196
"89","X38",1,1,8.672
"90","X38",1,1,3.413
"91","X38",1,1,14.083
"92","X38",0,0,10.296
"93","X38",0,0,13.56
"94","X38",1,1,2.763
"95","X38",1,1,2.682
"96","X38",1,1,2.335
"97","X38",1,1,7.776
"98","X38",0,1,18.848
"99","X38",1,1,2.347
"100","X38",0,0,3.411
"2","X39",0,1,1.564
"3","X39",1,1,3.783
"4","X39",0,0,2.33
"6","X39",1,0,2.961
"7","X39",1,0,1.736
"8","X39",1,1,2.68
"9","X39",1,1,5.302
"11","X39",1,1,2.056
"12","X39",1,1,3.634
"13","X39",0,0,3.673
"14","X39",1,1,4.159
"15","X39",1,1,7.094
"16","X39",0,0,6.551
"17","X39",1,1,2.702
"18","X39",1,1,1.861
"19","X39",1,1,3.822
"20","X39",0,0,1.95
"21","X39",0,1,3.22
"22","X39",1,0,2.84
"24","X39",1,1,15.043
"25","X39",0,0,2.207
"26","X39",0,0,6.359
"27","X39",0,1,2.688
"28","X39",1,0,4.269
"29","X39",0,0,9.996
"30","X39",1,1,1.414
"31","X39",1,0,6.656
"32","X39",1,0,6.127
"33","X39",0,0,20.974
"34","X39",0,1,14.617
"36","X39",1,1,1.879
"37","X39",0,0,2.244
"38","X39",0,0,7.895
"39","X39",1,1,7.605
"40","X39",1,1,10.44
"41","X39",1,1,4.562
"42","X39",0,0,6.715
"43","X39",0,0,2.127
"44","X39",0,1,1.189
"45","X39",1,1,9.104
"46","X39",0,0,2.103
"47","X39",0,0,3.454
"48","X39",1,1,14.478
"49","X39",1,1,7.576
"50","X39",1,1,5.274
"51","X39",1,1,12.144
"53","X39",1,1,6.474
"54","X39",1,0,4.682
"55","X39",0,0,11.64
"56","X39",0,0,2.912
"57","X39",1,1,9.044
"58","X39",1,1,12.046
"59","X39",0,0,4.96
"60","X39",1,1,4.183
"61","X39",1,1,2.865
"62","X39",1,0,4.544
"63","X39",1,0,7.88
"64","X39",1,1,3.184
"65","X39",0,1,3.84
"66","X39",0,1,2.532
"67","X39",1,1,2.361
"68","X39",1,0,5.44
"69","X39",0,0,11.52
"70","X39",1,1,6.128
"71","X39",0,0,3.46
"72","X39",1,1,8.416
"73","X39",1,0,12.098
"74","X39",0,0,4.744
"75","X39",0,1,18.896
"76","X39",0,0,6.745
"78","X39",0,0,2.027
"79","X39",0,1,4.312
"80","X39",0,0,4.232
"81","X39",1,0,13.247
"82","X39",0,0,9.186
"83","X39",0,0,4.331
"84","X39",0,1,11.169
"86","X39",1,0,4.029
"88","X39",0,1,4.233
"89","X39",0,0,15.368
"90","X39",0,1,2.854
"91","X39",1,1,18.405
"92","X39",0,0,5.28
"93","X39",1,1,5.018
"94","X39",0,0,13.003
"95","X39",1,1,3.452
"96","X39",1,0,5.729
"97","X39",0,1,14.52
"98","X39",0,0,5.34
"99","X39",1,1,6.798
"100","X39",0,0,3.577
"2","X40",1,1,1.512
"3","X40",1,0,4.32
"4","X40",0,0,1.785
"6","X40",1,1,1.648
"7","X40",1,1,17.792
"8","X40",1,0,5.936
"9","X40",0,0,6.204
"11","X40",0,1,3.449
"12","X40",0,0,4.378
"13","X40",1,1,7.487
"14","X40",0,1,3.754
"15","X40",0,0,14.004
"16","X40",0,1,6.239
"17","X40",0,0,3.142
"18","X40",0,1,12.047
"19","X40",1,1,3.024
"20","X40",1,1,1.622
"21","X40",1,1,5.656
"22","X40",1,1,1.946
"23","X40",1,1,2.289
"24","X40",0,1,9.522
"25","X40",0,1,2.384
"26","X40",0,1,7.491
"27","X40",1,1,3.344
"28","X40",1,1,9.281
"29","X40",0,1,17
"30","X40",0,1,3.257
"31","X40",0,0,7.169
"32","X40",0,1,4.752
"33","X40",1,1,6.329
"34","X40",0,0,11.177
"36","X40",0,1,1.767
"37","X40",0,0,2.131
"38","X40",1,0,8.49
"39","X40",0,1,8.505
"40","X40",0,0,6.568
"41","X40",0,0,9.383
"42","X40",0,1,23.484
"43","X40",1,1,1.111
"44","X40",1,1,1.52
"45","X40",1,0,10.088
"46","X40",1,1,2.607
"47","X40",0,0,3.39
"48","X40",1,1,13.296
"49","X40",0,0,6.656
"50","X40",1,1,3.577
"51","X40",1,1,26.823
"53","X40",1,1,2.392
"54","X40",0,0,5.119
"55","X40",1,0,8.303
"56","X40",0,0,6.871
"57","X40",0,0,16.737
"58","X40",0,0,10.186
"59","X40",1,1,8.055
"60","X40",0,0,7.87
"61","X40",0,1,2.256
"62","X40",1,0,8.655
"63","X40",0,0,10.74
"64","X40",1,1,6.334
"65","X40",0,1,2.408
"66","X40",1,0,1.742
"67","X40",1,1,6.338
"68","X40",0,0,3.623
"69","X40",1,1,12.928
"70","X40",1,1,4.921
"71","X40",0,1,2.241
"72","X40",0,0,9.632
"73","X40",1,1,3.201
"74","X40",0,0,16.921
"75","X40",1,1,4.912
"76","X40",1,0,10.423
"78","X40",1,0,2.528
"79","X40",1,0,3.509
"80","X40",1,1,2.608
"81","X40",1,1,4.175
"82","X40",1,0,13.252
"83","X40",0,1,8.572
"84","X40",1,1,3.367
"85","X40",0,0,2.621
"86","X40",0,1,1.616
"88","X40",0,1,3.047
"89","X40",1,0,5.686
"90","X40",1,1,1.872
"91","X40",0,0,8.648
"92","X40",1,1,8.968
"93","X40",0,1,3.926
"94","X40",1,0,4.064
"95","X40",1,1,9.656
"96","X40",1,1,5.276
"97","X40",0,0,10.199
"98","X40",1,1,5.006
"99","X40",0,0,4.311
"100","X40",0,1,2.086
"2","X41",0,1,1.952
"3","X41",0,0,3.143
"4","X41",1,1,3.608
"6","X41",1,1,2.392
"7","X41",0,0,1.501
"8","X41",0,0,2.184
"9","X41",0,1,4.194
"11","X41",1,1,3.118
"12","X41",0,0,4.415
"13","X41",1,1,8.248
"14","X41",1,1,4.55
"15","X41",0,0,18.155
"16","X41",0,0,17.543
"17","X41",1,1,4.612
"18","X41",1,1,2.253
"19","X41",0,1,5.761
"20","X41",1,1,4.374
"21","X41",0,0,3.968
"22","X41",0,0,3.648
"23","X41",1,1,5.106
"24","X41",0,0,5.859
"25","X41",0,0,1.759
"26","X41",1,1,8.681
"27","X41",0,0,5.009
"28","X41",0,0,5.719
"29","X41",0,0,7.995
"30","X41",0,0,1.878
"31","X41",0,0,4.754
"32","X41",0,0,2.368
"33","X41",1,1,6.426
"34","X41",1,1,1.817
"36","X41",1,1,1.477
"37","X41",1,1,2.176
"38","X41",0,0,5.403
"39","X41",0,1,11.792
"40","X41",0,0,4.596
"41","X41",0,0,15.468
"42","X41",1,1,13.084
"43","X41",0,0,1.543
"44","X41",0,1,2.058
"45","X41",1,1,8.472
"46","X41",0,0,2.142
"47","X41",0,0,9.238
"48","X41",1,1,2.108
"49","X41",0,0,13.48
"50","X41",0,0,7.698
"51","X41",0,0,10.08
"53","X41",0,0,6.649
"54","X41",1,0,4.025
"55","X41",1,1,6.721
"56","X41",0,0,17.269
"57","X41",1,0,3.252
"58","X41",0,1,10.708
"59","X41",0,0,11.023
"60","X41",1,0,2.61
"61","X41",1,1,4.84
"62","X41",0,0,7.176
"63","X41",1,1,4.881
"64","X41",1,1,7.826
"65","X41",0,0,2.704
"66","X41",1,0,2.303
"67","X41",1,1,3.188
"68","X41",1,0,8.32
"69","X41",0,0,9.554
"70","X41",1,1,7.567
"71","X41",1,1,4.298
"72","X41",0,0,7.759
"73","X41",1,1,5.696
"74","X41",0,0,6.24
"75","X41",1,1,7.903
"76","X41",1,1,5.192
"78","X41",0,0,3.356
"79","X41",1,0,3.022
"80","X41",1,1,11.681
"81","X41",0,0,13.139
"82","X41",0,0,12.049
"83","X41",1,0,23.407
"84","X41",0,0,12.192
"85","X41",0,1,5.493
"86","X41",0,1,2.435
"88","X41",0,0,4.315
"89","X41",1,0,12.314
"90","X41",1,0,2.8
"91","X41",0,0,17.576
"92","X41",0,0,7.226
"93","X41",1,1,7.901
"94","X41",1,0,4.596
"95","X41",0,0,10.087
"96","X41",1,1,3.971
"97","X41",1,1,14.592
"98","X41",0,0,4.545
"100","X41",1,1,4.042
"2","X42",0,0,1.472
"3","X42",0,0,3.889
"4","X42",0,0,4.504
"6","X42",0,0,2.392
"7","X42",1,1,1.751
"8","X42",1,1,2.521
"9","X42",0,0,7.606
"11","X42",0,0,2.717
"12","X42",1,1,6.054
"14","X42",1,1,2.183
"15","X42",0,0,7.749
"16","X42",1,1,9.054
"17","X42",0,1,12.348
"18","X42",1,1,7.85
"19","X42",0,1,5.353
"20","X42",1,1,2.856
"21","X42",1,0,2.447
"22","X42",0,0,6.147
"23","X42",1,1,8.908
"24","X42",1,0,5.071
"25","X42",1,1,1.703
"26","X42",0,1,4.745
"27","X42",1,1,7.168
"28","X42",1,0,4.44
"29","X42",0,1,6.653
"30","X42",0,0,2.644
"31","X42",1,1,6.594
"32","X42",0,1,2.481
"33","X42",0,0,15.711
"34","X42",0,0,3.368
"36","X42",1,0,1.26
"37","X42",1,1,2.211
"38","X42",1,0,7.483
"39","X42",1,0,5.161
"40","X42",1,0,5.774
"41","X42",1,1,13.609
"42","X42",1,1,5.954
"43","X42",1,1,1.775
"44","X42",0,1,1.165
"45","X42",0,0,15.521
"46","X42",0,0,4.305
"47","X42",1,0,4.286
"48","X42",1,0,11.632
"49","X42",1,0,4.504
"50","X42",0,1,4.639
"51","X42",0,0,14.85
"53","X42",1,1,5.64
"54","X42",0,1,4.6
"55","X42",1,1,2.407
"56","X42",0,1,5.391
"57","X42",1,1,8.857
"58","X42",1,1,2.09
"59","X42",0,0,9.288
"60","X42",0,0,5.486
"61","X42",1,1,3.769
"63","X42",1,1,3.553
"64","X42",0,0,2.205
"65","X42",0,0,3.568
"66","X42",1,1,1.703
"67","X42",1,1,5.741
"68","X42",1,1,4.576
"69","X42",1,1,17.984
"70","X42",1,0,6.376
"71","X42",1,1,3.925
"72","X42",0,0,12.015
"73","X42",0,0,4.317
"74","X42",1,1,11.44
"75","X42",0,0,6.976
"76","X42",0,0,3.551
"78","X42",0,0,3.508
"79","X42",0,0,2.973
"80","X42",1,0,7.864
"81","X42",1,0,11.811
"82","X42",1,1,24.788
"83","X42",0,1,4.457
"84","X42",1,1,4.68
"86","X42",1,0,1.808
"88","X42",1,0,3.669
"89","X42",0,0,8.634
"90","X42",0,0,2.492
"91","X42",1,1,12.823
"92","X42",0,1,18.192
"93","X42",0,0,4.851
"94","X42",1,1,5.585
"95","X42",0,1,3.323
"96","X42",1,1,5.96
"97","X42",1,1,14.792
"98","X42",1,0,4.263
"99","X42",0,0,2.365
"100","X42",1,1,3.25
"2","X43",0,0,1.512
"3","X43",1,1,2.063
"4","X43",1,0,7.867
"6","X43",0,0,2.771
"7","X43",0,1,3.296
"8","X43",0,1,7.512
"9","X43",0,1,7.226
"11","X43",0,1,3.176
"12","X43",1,1,4.733
"13","X43",0,0,4.558
"14","X43",0,0,2.974
"15","X43",0,0,8.299
"16","X43",0,0,6.408
"17","X43",0,1,2.077
"18","X43",0,0,3.942
"19","X43",1,0,5.085
"20","X43",1,1,3.283
"21","X43",0,0,2.321
"22","X43",1,1,1.944
"23","X43",1,1,10.242
"24","X43",1,1,4.684
"25","X43",0,0,1.8
"26","X43",1,1,6.162
"27","X43",1,0,5.179
"28","X43",0,0,4.866
"29","X43",1,1,5.473
"31","X43",0,1,3.082
"32","X43",0,0,1.886
"33","X43",1,1,9.607
"34","X43",1,1,4.137
"36","X43",0,1,1.754
"37","X43",0,1,2.045
"38","X43",0,0,6.224
"39","X43",0,0,4.685
"40","X43",1,1,5.134
"41","X43",1,0,6.84
"42","X43",0,0,8.376
"43","X43",0,0,2.319
"44","X43",1,1,1.492
"45","X43",1,1,17.024
"46","X43",0,0,3.871
"47","X43",0,0,3.052
"48","X43",1,1,2.139
"49","X43",1,1,7.056
"50","X43",0,0,8.239
"51","X43",1,1,25.292
"53","X43",0,0,8.193
"54","X43",1,1,4.467
"55","X43",0,0,17.021
"56","X43",0,0,8.847
"57","X43",1,1,2.44
"58","X43",0,1,10.925
"59","X43",1,0,8.784
"60","X43",0,0,7.264
"61","X43",0,0,3.177
"62","X43",0,0,4.776
"63","X43",0,0,7.91
"64","X43",0,0,3.081
"65","X43",1,1,2.407
"66","X43",0,1,1.727
"67","X43",0,0,4.548
"68","X43",1,1,6.152
"69","X43",0,1,7.672
"70","X43",0,1,10.408
"71","X43",0,0,1.695
"72","X43",0,0,8.239
"73","X43",0,0,6.392
"74","X43",0,0,6.695
"75","X43",1,1,7.152
"76","X43",1,1,2.912
"78","X43",1,1,2.227
"79","X43",0,0,2.551
"80","X43",0,1,10.207
"81","X43",0,0,6.872
"82","X43",1,1,6.712
"83","X43",0,0,19.434
"84","X43",0,0,6.088
"85","X43",0,1,3.89
"86","X43",0,0,2.281
"88","X43",0,0,1.853
"89","X43",1,0,4.041
"90","X43",1,1,1.731
"91","X43",0,1,20.541
"92","X43",1,0,6.552
"93","X43",0,1,9.605
"94","X43",0,1,5.095
"95","X43",1,1,2.462
"96","X43",1,1,5.306
"97","X43",1,0,12.944
"98","X43",1,0,3.519
"100","X43",0,1,3.315
"2","X44",0,0,1.32
"3","X44",0,0,4.616
"4","X44",1,1,2.52
"6","X44",1,1,2.118
"7","X44",1,1,1.753
"8","X44",0,0,4.24
"9","X44",0,1,2.656
"11","X44",1,1,1.557
"12","X44",0,1,8.012
"13","X44",0,0,6.498
"14","X44",0,1,5.39
"15","X44",1,0,6.334
"16","X44",0,0,5.632
"17","X44",1,0,3.253
"18","X44",0,0,5.663
"19","X44",0,0,3.76
"20","X44",0,0,3.953
"21","X44",0,0,4.367
"22","X44",1,1,4.616
"23","X44",0,0,2.786
"24","X44",1,1,5.693
"25","X44",1,0,2.295
"26","X44",0,0,7.753
"27","X44",1,1,8.64
"28","X44",1,0,5.458
"29","X44",0,1,5.03
"30","X44",1,0,3.13
"31","X44",0,0,4.488
"32","X44",0,0,2.192
"33","X44",0,0,12.199
"34","X44",1,1,3.009
"36","X44",0,0,1.466
"37","X44",0,1,4.005
"38","X44",1,1,9.527
"39","X44",0,0,3.233
"40","X44",0,0,11.786
"41","X44",1,0,6.783
"42","X44",0,0,9.677
"43","X44",1,1,1.08
"44","X44",0,0,1.25
"45","X44",0,0,7.488
"46","X44",1,1,4.224
"47","X44",1,1,3.177
"48","X44",1,1,4.362
"49","X44",1,1,8.656
"50","X44",1,0,5.582
"51","X44",0,0,22.336
"53","X44",1,0,5.711
"54","X44",0,0,2.946
"55","X44",1,1,2.068
"56","X44",1,0,5.118
"57","X44",1,0,4.238
"58","X44",0,0,2.156
"59","X44",1,1,6.368
"60","X44",0,0,2.133
"61","X44",0,1,3.696
"62","X44",0,1,7.658
"63","X44",1,1,4.48
"64","X44",1,1,5.338
"65","X44",0,1,2.088
"66","X44",0,1,3.081
"67","X44",0,0,7.267
"68","X44",0,0,2.559
"69","X44",1,1,5.512
"70","X44",1,1,6.04
"71","X44",0,1,1.858
"72","X44",1,0,8.728
"73","X44",0,0,4.064
"74","X44",0,0,9.545
"75","X44",0,0,15.92
"76","X44",1,1,5.567
"78","X44",1,1,2.473
"79","X44",0,0,2.75
"80","X44",1,0,11.657
"81","X44",0,0,10.999
"82","X44",1,1,6.139
"83","X44",1,1,28.125
"85","X44",1,1,2.511
"86","X44",0,0,2.299
"89","X44",1,1,4.103
"90","X44",1,1,1.937
"91","X44",0,0,10.944
"92","X44",0,0,12.657
"93","X44",1,1,4.351
